customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cust2777,male,1,no,yes,7,yes,no,fiber optic,no,yes,yes,yes,no,no,month-to-month,yes,electronic check,44.39,310.73,yes
cust2778,male,0,yes,yes,36,yes,no,dsl,yes,no,no,yes,no,yes,one year,no,bank transfer,30.07,1082.52,yes
cust2779,male,0,no,no,35,no,no phone service,dsl,no,no,no,yes,no,no,one year,yes,mailed check,100.99,3534.65,no
cust2780,male,0,yes,yes,39,no,no phone service,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,bank transfer,118.46,4619.94,no
cust2781,female,0,no,yes,36,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,85.88,3091.68,no
cust2782,male,1,no,no,20,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer,102.52,2050.4,no
cust2783,female,0,no,yes,49,yes,no,fiber optic,yes,yes,no,yes,no,no,two year,no,credit card,114.13,5592.37,no
cust2784,female,0,no,no,59,yes,yes,fiber optic,no,no,no,no,yes,no,two year,yes,credit card,42.86,2528.74,yes
cust2785,female,1,no,yes,49,yes,yes,fiber optic,no,yes,yes,yes,no,yes,two year,yes,credit card,55.04,2696.96,yes
cust2786,female,1,yes,no,26,no,no phone service,fiber optic,no,yes,no,yes,no,no,one year,yes,electronic check,41.9,1089.4,yes
cust2787,male,0,no,no,36,yes,no,fiber optic,yes,yes,yes,no,no,no,month-to-month,yes,credit card,26.18,942.48,yes
cust2788,female,0,no,yes,43,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,93.23,4008.89,no
cust2789,female,1,no,no,43,no,no phone service,fiber optic,yes,no,yes,yes,no,no,one year,no,bank transfer,34.57,1486.51,no
cust2790,female,1,no,yes,33,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,no,mailed check,29.27,965.91,no
cust2791,male,1,yes,yes,45,no,no phone service,fiber optic,yes,no,yes,yes,no,no,month-to-month,no,credit card,55.76,2509.2,no
cust2792,male,0,no,no,45,no,no phone service,dsl,yes,yes,no,yes,no,yes,one year,no,electronic check,26.06,1172.7,yes
cust2793,male,0,yes,yes,15,yes,yes,dsl,yes,yes,yes,no,yes,no,one year,yes,electronic check,37.96,569.4,no
cust2794,female,0,no,yes,17,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,credit card,26.99,458.83,no
cust2795,female,1,yes,no,12,no,no phone service,dsl,no,no,no,yes,yes,yes,month-to-month,no,credit card,107.73,1292.76,no
cust2796,male,1,yes,yes,22,no,no phone service,fiber optic,yes,no,no,no,no,no,two year,yes,bank transfer,97.97,2155.34,no
cust2797,female,1,yes,yes,23,no,no phone service,fiber optic,no,yes,yes,yes,yes,no,month-to-month,no,electronic check,105.95,2436.85,yes
cust2798,male,0,yes,no,12,yes,yes,fiber optic,no,no,yes,yes,no,no,two year,yes,mailed check,106.83,1281.96,no
cust2799,male,1,yes,yes,68,yes,no,fiber optic,no,yes,no,no,no,yes,two year,no,bank transfer,114.45,7782.6,yes
cust2800,female,0,no,yes,51,yes,yes,fiber optic,no,no,no,no,no,yes,one year,no,electronic check,38.67,1972.17,no
cust2801,female,1,yes,no,13,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,110.0,1430.0,yes
cust2802,female,0,no,yes,57,yes,yes,dsl,no,yes,no,yes,no,no,one year,yes,bank transfer,72.5,4132.5,yes
cust2803,female,0,yes,yes,55,no,no phone service,dsl,no,yes,no,yes,no,yes,one year,yes,credit card,36.62,2014.1,no
cust2804,male,1,yes,no,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,85.58,2396.24,no
cust2805,male,0,no,yes,44,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,52.7,2318.8,yes
cust2806,male,1,yes,yes,19,no,no phone service,fiber optic,yes,no,no,yes,yes,yes,one year,yes,electronic check,24.65,468.35,no
cust2807,male,0,yes,no,46,yes,no,fiber optic,yes,yes,no,no,yes,yes,two year,yes,bank transfer,27.86,1281.56,yes
cust2808,male,1,yes,no,3,yes,no,dsl,no,no,no,yes,no,yes,two year,no,credit card,62.37,187.11,yes
cust2809,female,1,yes,yes,20,yes,no,fiber optic,no,no,yes,yes,no,no,one year,no,electronic check,102.65,2053.0,yes
cust2810,male,0,no,yes,25,no,no phone service,dsl,no,no,no,no,no,yes,one year,no,electronic check,51.1,1277.5,no
cust2811,male,1,yes,no,56,no,no phone service,fiber optic,no,no,no,yes,no,no,two year,no,electronic check,96.61,5410.16,yes
cust2812,male,0,yes,yes,61,yes,yes,fiber optic,yes,yes,yes,no,no,yes,two year,yes,mailed check,25.57,1559.77,no
cust2813,female,1,no,yes,55,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,yes,bank transfer,59.37,3265.35,yes
cust2814,female,1,no,yes,35,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer,32.74,1145.9,no
cust2815,female,1,yes,no,59,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,106.35,6274.65,yes
cust2816,female,1,yes,yes,39,no,no phone service,fiber optic,yes,yes,no,no,no,no,one year,no,mailed check,116.79,4554.81,no
cust2817,male,0,no,yes,57,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,52.56,2995.92,yes
cust2818,male,1,yes,no,67,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,118.89,7965.63,no
cust2819,female,1,no,no,34,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,95.23,3237.82,yes
cust2820,female,0,yes,no,41,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,20.12,824.92,no
cust2821,male,0,no,yes,22,no,no phone service,dsl,no,yes,no,yes,no,no,one year,yes,credit card,68.53,1507.66,no
cust2822,male,0,no,yes,27,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card,103.41,2792.07,yes
cust2823,female,0,no,no,21,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,no,mailed check,73.39,1541.19,no
cust2824,female,0,yes,yes,41,no,no phone service,dsl,yes,yes,yes,yes,no,no,one year,no,mailed check,75.0,3075.0,no
cust2825,female,0,yes,yes,31,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,64.77,2007.87,yes
cust2826,female,1,yes,yes,27,yes,no,dsl,yes,yes,no,yes,yes,yes,month-to-month,yes,bank transfer,59.5,1606.5,no
cust2827,male,0,yes,yes,37,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,22.74,841.38,no
cust2828,male,1,no,no,66,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,mailed check,82.17,5423.22,no
cust2829,male,0,no,no,54,yes,no,fiber optic,yes,no,no,no,yes,no,two year,no,electronic check,96.67,5220.18,no
cust2830,female,1,no,yes,9,no,no phone service,dsl,no,no,yes,yes,yes,yes,two year,no,credit card,99.02,891.18,yes
cust2831,female,1,yes,no,42,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card,82.46,3463.32,no
cust2832,male,1,yes,yes,36,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,54.13,1948.68,no
cust2833,male,0,yes,yes,10,yes,yes,dsl,no,yes,yes,yes,yes,yes,one year,yes,credit card,22.26,222.6,yes
cust2834,male,0,no,no,59,yes,no,dsl,no,no,no,yes,yes,yes,two year,no,credit card,109.58,6465.22,yes
cust2835,male,0,yes,no,40,no,no phone service,fiber optic,no,yes,no,yes,no,no,one year,yes,mailed check,62.9,2516.0,no
cust2836,female,0,yes,yes,54,yes,no,dsl,no,no,yes,yes,no,no,two year,yes,mailed check,80.12,4326.48,no
cust2837,male,1,no,yes,39,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,39.46,1538.94,yes
cust2838,male,0,no,yes,7,no,no phone service,dsl,yes,yes,yes,yes,no,yes,two year,yes,electronic check,34.2,239.4,no
cust2839,male,1,yes,yes,4,yes,yes,fiber optic,no,no,no,no,no,no,one year,no,bank transfer,28.68,114.72,yes
cust2840,male,1,no,no,15,yes,no,dsl,yes,no,yes,no,yes,no,month-to-month,no,credit card,99.88,1498.2,no
cust2841,male,0,yes,no,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,84.65,4063.2,yes
cust2842,male,0,no,yes,6,no,no phone service,dsl,no,yes,yes,yes,yes,yes,one year,no,bank transfer,82.12,492.72,yes
cust2843,male,0,no,yes,35,yes,yes,dsl,no,no,no,yes,no,no,two year,no,mailed check,111.94,3917.9,yes
cust2844,female,1,no,no,72,yes,yes,dsl,yes,no,no,no,yes,no,two year,yes,bank transfer,35.87,2582.64,no
cust2845,female,0,yes,yes,71,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,37.03,2629.13,yes
cust2846,female,1,yes,no,68,no,no phone service,fiber optic,no,yes,no,yes,yes,yes,two year,yes,credit card,38.95,2648.6,no
cust2847,female,0,yes,yes,58,yes,no,fiber optic,no,no,no,yes,yes,yes,one year,yes,credit card,62.34,3615.72,yes
cust2848,male,1,no,no,19,yes,yes,fiber optic,yes,no,yes,yes,yes,no,two year,yes,credit card,107.42,2040.98,no
cust2849,female,0,no,yes,62,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,108.15,6705.3,no
cust2850,female,0,no,yes,71,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,79.06,5613.26,no
cust2851,male,1,no,yes,10,no,no phone service,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card,85.81,858.1,no
cust2852,male,0,yes,no,25,yes,no,fiber optic,yes,yes,no,no,no,yes,two year,yes,mailed check,109.78,2744.5,no
cust2853,female,0,yes,no,44,yes,yes,fiber optic,no,yes,no,no,no,yes,two year,no,electronic check,82.42,3626.48,no
cust2854,female,0,yes,yes,58,no,no phone service,dsl,no,yes,no,yes,yes,yes,one year,no,electronic check,42.98,2492.84,yes
cust2855,male,0,no,yes,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,90.49,2262.25,no
cust2856,female,0,no,yes,40,no,no phone service,dsl,yes,yes,yes,yes,no,no,month-to-month,yes,electronic check,96.99,3879.6,no
cust2857,male,0,yes,yes,70,no,no phone service,fiber optic,yes,yes,yes,no,no,yes,two year,yes,mailed check,83.53,5847.1,yes
cust2858,male,0,no,no,10,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,47.36,473.6,yes
cust2859,male,1,yes,no,66,yes,yes,fiber optic,yes,yes,yes,no,yes,no,two year,no,mailed check,59.99,3959.34,no
cust2860,male,1,no,no,25,no,no phone service,dsl,no,yes,yes,no,yes,no,one year,no,bank transfer,67.06,1676.5,yes
cust2861,female,0,no,yes,71,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,34.53,2451.63,yes
cust2862,male,0,yes,yes,11,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,yes,bank transfer,65.22,717.42,yes
cust2863,male,0,yes,no,36,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,36.12,1300.32,no
cust2864,female,1,no,yes,49,yes,no,fiber optic,yes,yes,no,no,yes,no,two year,no,mailed check,69.95,3427.55,yes
cust2865,male,1,yes,no,48,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card,25.08,1203.84,no
cust2866,female,0,yes,no,7,no,no phone service,dsl,yes,yes,yes,yes,yes,no,month-to-month,yes,mailed check,114.85,803.95,yes
cust2867,female,1,no,no,51,yes,no,dsl,yes,no,yes,yes,no,no,two year,no,bank transfer,44.63,2276.13,no
cust2868,female,0,no,no,17,no,no phone service,dsl,no,no,yes,no,yes,no,month-to-month,yes,credit card,66.7,1133.9,yes
cust2869,male,0,no,yes,32,yes,no,dsl,yes,no,yes,no,yes,yes,month-to-month,yes,credit card,23.28,744.96,no
cust2870,female,0,yes,no,26,yes,yes,fiber optic,yes,no,yes,yes,yes,no,month-to-month,no,credit card,39.27,1021.02,no
cust2871,female,0,no,yes,22,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,no,credit card,89.32,1965.04,yes
cust2872,male,1,no,no,13,yes,yes,fiber optic,no,no,no,yes,yes,no,one year,yes,electronic check,31.18,405.34,yes
cust2873,female,1,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer,82.81,993.72,no
cust2874,female,0,no,no,71,no,no phone service,dsl,no,no,yes,yes,yes,no,two year,no,bank transfer,20.21,1434.91,no
cust2875,female,1,no,no,1,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer,66.5,66.5,yes
cust2876,female,1,yes,yes,33,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,92.13,3040.29,yes
cust2877,female,0,no,yes,14,no,no phone service,fiber optic,no,no,yes,yes,no,no,two year,yes,bank transfer,112.63,1576.82,yes
cust2878,male,1,no,yes,64,no,no phone service,dsl,yes,yes,no,yes,yes,yes,two year,yes,bank transfer,69.28,4433.92,yes
cust2879,female,0,yes,yes,43,yes,no,fiber optic,no,yes,no,no,yes,yes,one year,yes,bank transfer,104.05,4474.15,yes
cust2880,female,0,no,no,58,no,no phone service,dsl,yes,no,yes,no,yes,yes,month-to-month,no,mailed check,100.26,5815.08,yes
cust2881,male,0,no,yes,41,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,49.58,2032.78,yes
cust2882,male,0,yes,yes,68,yes,no,fiber optic,no,no,yes,no,no,no,one year,no,bank transfer,107.47,7307.96,yes
cust2883,male,1,no,no,39,no,no phone service,dsl,yes,no,no,yes,yes,no,month-to-month,no,electronic check,84.03,3277.17,no
cust2884,female,0,yes,yes,1,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,30.42,30.42,yes
